	component_number	matrix_partition
4005	1118	Hejnol2009Tribe2036_0
4006	1119	Simion2017V2META13237-42-Calc_Hmm10-BMGE05
4007	1119	Hejnol2009Tribe2041_0
4008	1120	Simion2017V2META13214-42-Calc_Hmm10-BMGE05
4009	1120	Hejnol2009Tribe2059_0
4010	1121	Simion2017V2META16779-42-Calc_Hmm10-BMGE05
4011	1121	Hejnol2009Tribe2066_0
4012	1122	Simion2017V2META15216-42-Calc_Hmm10-BMGE05
4013	1122	Hejnol2009Tribe2133_0
4014	1123	Simion2017V2META13778-1-42-Calc_Hmm10-BMGE05
4015	1123	Hejnol2009Tribe2141_0
4016	1124	Hejnol2009Tribe2160_0
4017	1124	Simion2017V2META15667-42-Calc_Hmm10-BMGE05
4018	1125	Simion2017V2META15528-42-Calc_Hmm10-BMGE05
4019	1125	Hejnol2009Tribe2215_0
4020	1126	Hejnol2009Tribe2244_0
4021	1126	Ryan2013_estgene302
4022	1127	Hejnol2009Tribe2250_0
4023	1127	Ryan2013_estgene60
4024	1128	Hejnol2009Tribe2274_0
4025	1128	Simion2017V2META15809-42-Calc_Hmm10-BMGE05
4026	1129	Simion2017V2META15714-42-Calc_Hmm10-BMGE05
4027	1129	Hejnol2009Tribe2317_0
4028	1130	Hejnol2009Tribe2325_0
4029	1130	Simion2017V2META15263-42-Calc_Hmm10-BMGE05
4030	1131	Simion2017V2META13562-42-Calc_Hmm10-BMGE05
4031	1131	Hejnol2009Tribe2327_0
4032	1132	Simion2017V2META12180-42-Calc_Hmm10-BMGE05
4033	1132	Hejnol2009Tribe2425_0
4034	1133	Simion2017V2META12359-42-Calc_Hmm10-BMGE05
4035	1133	Hejnol2009Tribe2431_0
4036	1134	Hejnol2009Tribe2433_0
4037	1134	Simion2017V2META14190-42-Calc_Hmm10-BMGE05
4038	1135	Hejnol2009Tribe2436_0
4039	1135	Simion2017V2META15621-42-Calc_Hmm10-BMGE05
4040	1136	Simion2017V2META15765-42-Calc_Hmm10-BMGE05
4041	1136	Hejnol2009Tribe2448_0
4042	1137	Simion2017V2META14221-42-Calc_Hmm10-BMGE05
4043	1137	Hejnol2009Tribe2451_0
4044	1138	Hejnol2009Tribe2461_0
4045	1138	Simion2017V2META15625-42-Calc_Hmm10-BMGE05
4046	1139	Hejnol2009Tribe2475_0
4047	1139	Simion2017V2META14375-42-Calc_Hmm10-BMGE05
4048	1140	Simion2017V2META14620-42-Calc_Hmm10-BMGE05
4049	1140	Hejnol2009Tribe2481_0
4050	1141	Simion2017V2META12933-42-Calc_Hmm10-BMGE05
4051	1141	Hejnol2009Tribe2489_0
4052	1142	Simion2017V2META14725-42-Calc_Hmm10-BMGE05
4053	1142	Hejnol2009Tribe2519_0
4054	1143	Hejnol2009Tribe2524_0
4055	1143	Simion2017V2META15314-42-Calc_Hmm10-BMGE05
4056	1144	Hejnol2009Tribe2539_0
4057	1144	Simion2017V2META12508-2-42-Calc_Hmm10-BMGE05
4058	1145	Hejnol2009Tribe2556_0
4059	1145	Simion2017V2META13464-42-Calc_Hmm10-BMGE05
4060	1146	Ryan2013_estgene40
4061	1146	Hejnol2009Tribe2581_0
4062	1147	Whelan2017_fullSubset30_01
4063	1147	Hejnol2009Tribe2588_0
4064	1148	Hejnol2009Tribe2606_0
4065	1148	Simion2017V2META14592-42-Calc_Hmm10-BMGE05
4066	1149	Hejnol2009Tribe2666_0
4067	1149	Simion2017V2META14148-42-Calc_Hmm10-BMGE05
4068	1150	Simion2017V2META12791-42-Calc_Hmm10-BMGE05
4069	1150	Hejnol2009Tribe2684_0
4070	1151	Simion2017V2META15389-42-Calc_Hmm10-BMGE05
4071	1151	Hejnol2009Tribe2697_0
4072	1152	Hejnol2009Tribe2710_0
4073	1152	Simion2017V2META12736-42-Calc_Hmm10-BMGE05
4074	1153	Hejnol2009Tribe2719_0
4075	1153	Simion2017V2META16412-42-Calc_Hmm10-BMGE05
4076	1154	Hejnol2009Tribe2722_0
4077	1154	Simion2017V2META12837-42-Calc_Hmm10-BMGE05
4078	1155	Moroz2014_3d397
4079	1155	Hejnol2009Tribe2737_0
4080	1156	Simion2017V2META14571-42-Calc_Hmm10-BMGE05
4081	1156	Hejnol2009Tribe2752_0
4082	1157	Hejnol2009Tribe2770_0
4083	1157	Simion2017V2META14263-42-Calc_Hmm10-BMGE05
4084	1158	Hejnol2009Tribe2788_0
4085	1158	Simion2017V2META15727-42-Calc_Hmm10-BMGE05
4086	1159	Simion2017V2META13657-42-Calc_Hmm10-BMGE05
4087	1159	Hejnol2009Tribe2812_0
4088	1160	Simion2017V2META13268-42-Calc_Hmm10-BMGE05
4089	1160	Hejnol2009Tribe2817_0
4090	1161	Simion2017V2META15573-42-Calc_Hmm10-BMGE05
4091	1161	Hejnol2009Tribe2895_0
4092	1162	Simion2017V2META13318-2-42-Calc_Hmm10-BMGE05
4093	1162	Hejnol2009Tribe2924_0
4094	1163	Hejnol2009Tribe2968_0
4095	1163	Simion2017V2META14216-42-Calc_Hmm10-BMGE05
4096	1164	Hejnol2009Tribe2989_0
4097	1164	Simion2017V2META12437-42-Calc_Hmm10-BMGE05
4098	1165	Simion2017V2META15356-42-Calc_Hmm10-BMGE05
4099	1165	Hejnol2009Tribe3000_0
4100	1166	Simion2017V2META14448-42-Calc_Hmm10-BMGE05
4101	1166	Hejnol2009Tribe3007_0
4102	1167	Simion2017V2META11973-42-Calc_Hmm10-BMGE05
4103	1167	Hejnol2009Tribe3050_0
4104	1168	Simion2017V2META15663-42-Calc_Hmm10-BMGE05
4105	1168	Hejnol2009Tribe3061_0
4106	1169	Simion2017V2META15158-42-Calc_Hmm10-BMGE05
4107	1169	Hejnol2009Tribe3067_0
4108	1170	Simion2017V2META15137-42-Calc_Hmm10-BMGE05
4109	1170	Hejnol2009Tribe3076_0
4110	1171	Simion2017V2META13561-42-Calc_Hmm10-BMGE05
4111	1171	Hejnol2009Tribe3105_0
4112	1172	Simion2017V2META14964-42-Calc_Hmm10-BMGE05
4113	1172	Hejnol2009Tribe3110_0
4114	1173	Simion2017V2META12976-42-Calc_Hmm10-BMGE05
4115	1173	Hejnol2009Tribe3147_0
4116	1174	Simion2017V2META14736-42-Calc_Hmm10-BMGE05
4117	1174	Hejnol2009Tribe3151_0
4118	1175	Hejnol2009Tribe3174_0
4119	1175	Simion2017V2META13171-42-Calc_Hmm10-BMGE05
4120	1176	Hejnol2009Tribe3188_0
4121	1176	Simion2017V2META17484-42-Calc_Hmm10-BMGE05
4122	1177	Hejnol2009Tribe3189_0
4123	1177	Ryan2013_estgene397
4124	1178	Simion2017V2META13326-42-Calc_Hmm10-BMGE05
4125	1178	Hejnol2009Tribe3191_0
4126	1179	Simion2017V2META14888-42-Calc_Hmm10-BMGE05
4127	1179	Hejnol2009Tribe3238_0
4128	1180	Hejnol2009Tribe3243_0
4129	1180	Simion2017V2META14052-42-Calc_Hmm10-BMGE05
4130	1181	Whelan2017_fullSubset26_05
4131	1181	Hejnol2009Tribe3282_0
4132	1182	Simion2017V2META12973-42-Calc_Hmm10-BMGE05
4133	1182	Hejnol2009Tribe3303_0
4134	1183	Hejnol2009Tribe3306_0
4135	1183	Simion2017V2META12552-42-Calc_Hmm10-BMGE05
4136	1184	Simion2017V2META16930-42-Calc_Hmm10-BMGE05
4137	1184	Hejnol2009Tribe3329_0
4138	1185	Hejnol2009Tribe3333_0
4139	1185	Simion2017V2META13585-42-Calc_Hmm10-BMGE05
4140	1186	Hejnol2009Tribe3356_0
4141	1186	Simion2017V2META14471-42-Calc_Hmm10-BMGE05
4142	1187	Simion2017V2META13070-42-Calc_Hmm10-BMGE05
4143	1187	Hejnol2009Tribe3368_0
4144	1188	Simion2017V2META14485-42-Calc_Hmm10-BMGE05
4145	1188	Hejnol2009Tribe3391_0
4146	1189	Hejnol2009Tribe3398_0
4147	1189	Ryan2013_estgene249
4148	1190	Simion2017V2META14559-42-Calc_Hmm10-BMGE05
4149	1190	Hejnol2009Tribe3403_0
4150	1191	Simion2017V2META15721-42-Calc_Hmm10-BMGE05
4151	1191	Hejnol2009Tribe3431_0
4152	1192	Hejnol2009Tribe3451_0
4153	1192	Simion2017V2META15313-42-Calc_Hmm10-BMGE05
4154	1193	Simion2017V2META14838-42-Calc_Hmm10-BMGE05
4155	1193	Hejnol2009Tribe3452_0
4156	1194	Hejnol2009Tribe3465_0
4157	1194	Simion2017V2META15730-42-Calc_Hmm10-BMGE05
4158	1195	Hejnol2009Tribe3511_0
4159	1195	Simion2017V2META13030-42-Calc_Hmm10-BMGE05
4160	1196	Simion2017V2META16413-42-Calc_Hmm10-BMGE05
4161	1196	Hejnol2009Tribe3525_0
4162	1197	Hejnol2009Tribe3588_0
4163	1197	Simion2017V2META14350-42-Calc_Hmm10-BMGE05
4164	1198	Simion2017V2META14281-42-Calc_Hmm10-BMGE05
4165	1198	Hejnol2009Tribe3589_0
4166	1199	Hejnol2009Tribe3591_0
4167	1199	Simion2017V2META16262-42-Calc_Hmm10-BMGE05
4168	1200	Simion2017V2META15321-42-Calc_Hmm10-BMGE05
4169	1200	Hejnol2009Tribe3594_0
4170	1201	Hejnol2009Tribe3602_0
4171	1201	Simion2017V2META14403-42-Calc_Hmm10-BMGE05
4172	1202	Simion2017V2META13448-42-Calc_Hmm10-BMGE05
4173	1202	Hejnol2009Tribe3607_0
4174	1203	Simion2017V2META13972-42-Calc_Hmm10-BMGE05
4175	1203	Hejnol2009Tribe3627_0
4176	1204	Hejnol2009Tribe3639_0
4177	1204	Simion2017V2META13949-42-Calc_Hmm10-BMGE05
4178	1205	Hejnol2009Tribe3685_0
4179	1205	Simion2017V2META14044-42-Calc_Hmm10-BMGE05
4180	1206	Hejnol2009Tribe3688_0
4181	1206	Simion2017V2META14423-42-Calc_Hmm10-BMGE05
4182	1207	Simion2017V2META15275-42-Calc_Hmm10-BMGE05
4183	1207	Hejnol2009Tribe3754_0
4184	1208	Simion2017V2META14501-42-Calc_Hmm10-BMGE05
4185	1208	Hejnol2009Tribe3776_0
4186	1209	Simion2017V2META15712-42-Calc_Hmm10-BMGE05
4187	1209	Hejnol2009Tribe3792_0
4188	1210	Simion2017V2META12300-42-Calc_Hmm10-BMGE05
4189	1210	Hejnol2009Tribe3794_0
4190	1211	Ryan2013_estgene17
4191	1211	Hejnol2009Tribe3826_0
4192	1212	Hejnol2009Tribe3838_0
4193	1212	Simion2017V2META15732-42-Calc_Hmm10-BMGE05
4194	1213	Hejnol2009Tribe3850_0
4195	1213	Simion2017V2META16390-42-Calc_Hmm10-BMGE05
4196	1214	Simion2017V2META16449-42-Calc_Hmm10-BMGE05
4197	1214	Hejnol2009Tribe3894_0
4198	1215	Hejnol2009Tribe3909_0
4199	1215	Simion2017V2META12876-42-Calc_Hmm10-BMGE05
4200	1216	Hejnol2009Tribe3955_0
4201	1216	Borowiec2015_Total1080OG221.fasta.aln_gene265
4202	1217	Simion2017V2META18371-42-Calc_Hmm10-BMGE05
4203	1217	Hejnol2009Tribe3969_0
4204	1218	Hejnol2009Tribe3984_0
4205	1218	Simion2017V2META15808-42-Calc_Hmm10-BMGE05
4206	1219	Hejnol2009Tribe4043_0
4207	1219	Simion2017V2META13357-42-Calc_Hmm10-BMGE05
4208	1220	Hejnol2009Tribe4067_0
4209	1220	Simion2017V2META16510-42-Calc_Hmm10-BMGE05
4210	1221	Simion2017V2META15556-42-Calc_Hmm10-BMGE05
4211	1221	Hejnol2009Tribe4130_0
4212	1222	Hejnol2009Tribe4145_0
4213	1222	Simion2017V2META17253-42-Calc_Hmm10-BMGE05
4214	1223	Hejnol2009Tribe4146_0
4215	1223	Simion2017V2META15267-42-Calc_Hmm10-BMGE05
4216	1224	Simion2017V2META12800-42-Calc_Hmm10-BMGE05
4217	1224	Hejnol2009Tribe4174_0
4218	1225	Hejnol2009Tribe4179_0
4219	1225	Simion2017V2META16503-42-Calc_Hmm10-BMGE05
4220	1226	Simion2017V2META15198-42-Calc_Hmm10-BMGE05
4221	1226	Hejnol2009Tribe4214_0
4222	1227	Simion2017V2META15865-42-Calc_Hmm10-BMGE05
4223	1227	Hejnol2009Tribe4240_0
4224	1228	Hejnol2009Tribe4328_0
4225	1228	Simion2017V2META15572-42-Calc_Hmm10-BMGE05
4226	1229	Hejnol2009Tribe4331_0
4227	1229	Simion2017V2META15040-42-Calc_Hmm10-BMGE05
4228	1230	Hejnol2009Tribe4334_0
4229	1230	Simion2017V2META17838-42-Calc_Hmm10-BMGE05
4230	1231	Simion2017V2META15378-42-Calc_Hmm10-BMGE05
4231	1231	Hejnol2009Tribe4381_0
4232	1232	Hejnol2009Tribe4398_0
4233	1232	Simion2017V2META16030-42-Calc_Hmm10-BMGE05
4234	1233	Hejnol2009Tribe4434_0
4235	1233	Simion2017V2META15146-42-Calc_Hmm10-BMGE05
4236	1234	Simion2017V2META15434-42-Calc_Hmm10-BMGE05
4237	1234	Hejnol2009Tribe4490_0
4238	1235	Hejnol2009Tribe4553_0
4239	1235	Simion2017V2META11061-2-42-Calc_Hmm10-BMGE05
4240	1236	Hejnol2009Tribe4583_0
4241	1236	Simion2017V2META15084-42-Calc_Hmm10-BMGE05
4242	1237	Hejnol2009Tribe4606_0
4243	1237	Simion2017V2META13449-42-Calc_Hmm10-BMGE05
4244	1238	Simion2017V2META13926-42-Calc_Hmm10-BMGE05
4245	1238	Hejnol2009Tribe4678_0
4246	1239	Simion2017V2META14767-42-Calc_Hmm10-BMGE05
4247	1239	Hejnol2009Tribe4707_0
4248	1240	Hejnol2009Tribe4737_0
4249	1240	Simion2017V2META13945-42-Calc_Hmm10-BMGE05
4250	1241	Simion2017V2META15322-42-Calc_Hmm10-BMGE05
4251	1241	Hejnol2009Tribe4740_0
4252	1242	Hejnol2009Tribe4793_0
4253	1242	Simion2017V2META17144-42-Calc_Hmm10-BMGE05
4254	1243	Hejnol2009Tribe4795_0
4255	1243	Hejnol2009Tribe6621_0
4256	1244	Hejnol2009Tribe4798_0
4257	1244	Simion2017V2META14380-42-Calc_Hmm10-BMGE05
4258	1245	Hejnol2009Tribe4827_0
4259	1245	Simion2017V2META16122-42-Calc_Hmm10-BMGE05
4260	1246	Hejnol2009Tribe4830_0
4261	1246	Simion2017V2META16020-42-Calc_Hmm10-BMGE05
4262	1247	Hejnol2009Tribe4833_0
4263	1247	Hejnol2009Tribe7497_0
4264	1248	Hejnol2009Tribe4945_0
4265	1248	Simion2017V2META15548-42-Calc_Hmm10-BMGE05
4266	1249	Simion2017V2META16409-42-Calc_Hmm10-BMGE05
4267	1249	Hejnol2009Tribe4976_0
4268	1250	Hejnol2009Tribe5035_0
4269	1250	Simion2017V2META16124-42-Calc_Hmm10-BMGE05
4270	1251	Hejnol2009Tribe5041_0
4271	1251	Simion2017V2META14918-42-Calc_Hmm10-BMGE05
4272	1252	Simion2017V2META15675-42-Calc_Hmm10-BMGE05
4273	1252	Hejnol2009Tribe5044_0
4274	1253	Hejnol2009Tribe5059_0
4275	1253	Simion2017V2META17175-42-Calc_Hmm10-BMGE05
4276	1254	Hejnol2009Tribe5110_0
4277	1254	Simion2017V2META10811-2-42-Calc_Hmm10-BMGE05
4278	1255	Simion2017V2META16135-42-Calc_Hmm10-BMGE05
4279	1255	Hejnol2009Tribe5148_0
4280	1256	Hejnol2009Tribe5165_0
4281	1256	Simion2017V2META15218-42-Calc_Hmm10-BMGE05
4282	1257	Hejnol2009Tribe5206_0
4283	1257	Simion2017V2META13227-42-Calc_Hmm10-BMGE05
4284	1258	Hejnol2009Tribe5245_0
4285	1258	Simion2017V2META14803-42-Calc_Hmm10-BMGE05
4286	1259	Hejnol2009Tribe5279_0
4287	1259	Simion2017V2META12967-42-Calc_Hmm10-BMGE05
4288	1260	Hejnol2009Tribe5353_0
4289	1260	Simion2017V2META17687-42-Calc_Hmm10-BMGE05
4290	1261	Hejnol2009Tribe5381_0
4291	1261	Simion2017V2META15318-42-Calc_Hmm10-BMGE05
4292	1262	Simion2017V2META13897-42-Calc_Hmm10-BMGE05
4293	1262	Hejnol2009Tribe5389_0
4294	1263	Hejnol2009Tribe5426_0
4295	1263	Simion2017V2META15597-42-Calc_Hmm10-BMGE05
4296	1264	Simion2017V2META14338-42-Calc_Hmm10-BMGE05
4297	1264	Hejnol2009Tribe5444_0
4298	1265	Hejnol2009Tribe5476_0
4299	1265	Simion2017V2META14453-42-Calc_Hmm10-BMGE05
4300	1266	Hejnol2009Tribe5590_0
4301	1266	Simion2017V2META12403-42-Calc_Hmm10-BMGE05
4302	1267	Hejnol2009Tribe5643_0
4303	1267	Simion2017V2META14534-42-Calc_Hmm10-BMGE05
4304	1268	Simion2017V2META17559-42-Calc_Hmm10-BMGE05
4305	1268	Hejnol2009Tribe5672_0
4306	1269	Simion2017V2META16515-42-Calc_Hmm10-BMGE05
4307	1269	Hejnol2009Tribe5700_0
4308	1270	Hejnol2009Tribe5743_0
4309	1270	Simion2017V2META15291-42-Calc_Hmm10-BMGE05
4310	1271	Hejnol2009Tribe5773_0
4311	1271	Simion2017V2META15589-42-Calc_Hmm10-BMGE05
4312	1272	Hejnol2009Tribe5785_0
4313	1272	Simion2017V2META15530-42-Calc_Hmm10-BMGE05
4314	1273	Simion2017V2META14318-42-Calc_Hmm10-BMGE05
4315	1273	Hejnol2009Tribe5840_0
4316	1274	Simion2017V2META13628-42-Calc_Hmm10-BMGE05
4317	1274	Hejnol2009Tribe6240_0
4318	1275	Hejnol2009Tribe6276_0
4319	1275	Simion2017V2META16962-42-Calc_Hmm10-BMGE05
4320	1276	Hejnol2009Tribe6309_0
4321	1276	Ryan2013_estgene294
4322	1277	Simion2017V2META12882-42-Calc_Hmm10-BMGE05
4323	1277	Hejnol2009Tribe7487_0
4324	1278	Moroz2014_3d57
4325	1278	Simion2017V2META13069-42-Calc_Hmm10-BMGE05
4326	1279	Moroz2014_3d214
4327	1279	Simion2017V2META11559-42-Calc_Hmm10-BMGE05
4328	1280	Ryan2013_estgene335
4329	1280	Moroz2014_3d244
4330	1281	Simion2017V2META12030-42-Calc_Hmm10-BMGE05
4331	1281	Moroz2014_3d472
4332	1282	Moroz2014_3d500
4333	1282	Borowiec2015_Total1080OG69.fasta.aln_gene770
4334	1283	Moroz2014_3d514
4335	1283	Borowiec2015_Total1080OG485.fasta.aln_gene548
4336	1284	Whelan2015_D1Gene_0560
4337	1284	Moroz2014_3d560
4338	1285	Simion2017V2META11012-2-42-Calc_Hmm10-BMGE05
4339	1285	Moroz2014_3d572
4340	1286	Moroz2014_3d593
4341	1286	Simion2017V2META14788-42-Calc_Hmm10-BMGE05
4342	1287	Moroz2014_3d998
4343	1287	Simion2017V2META12198-2-42-Calc_Hmm10-BMGE05
4344	1288	Simion2017V2META13958-42-Calc_Hmm10-BMGE05
4345	1288	Nosenko2013_nonribo_9187KOG0072
4346	1289	Nosenko2013_nonribo_9187KOG1557
4347	1289	Simion2017V2META12446-42-Calc_Hmm10-BMGE05
4348	1290	Nosenko2013_nonribo_9187KOG1756
4349	1290	Simion2017V2META15739-42-Calc_Hmm10-BMGE05
4350	1291	Whelan2017_fullSubset25_01
4351	1291	Philippe2009Gene_0034
4352	1292	Simion2017V2META12105-42-Calc_Hmm10-BMGE05
4353	1292	Ryan2013_estgene100
4354	1293	Ryan2013_estgene101
4355	1293	Simion2017V2META13830-42-Calc_Hmm10-BMGE05
4356	1294	Ryan2013_estgene105
4357	1294	Whelan2017_fullSubset10_15
4358	1295	Simion2017V2META14957-42-Calc_Hmm10-BMGE05
4359	1295	Ryan2013_estgene116
4360	1296	Simion2017V2META13578-42-Calc_Hmm10-BMGE05
4361	1296	Ryan2013_estgene121
4362	1297	Ryan2013_estgene124
4363	1297	Simion2017V2META13061-42-Calc_Hmm10-BMGE05
4364	1298	Simion2017V2META14596-42-Calc_Hmm10-BMGE05
4365	1298	Ryan2013_estgene133
4366	1299	Simion2017V2META12899-42-Calc_Hmm10-BMGE05
4367	1299	Ryan2013_estgene135
4368	1300	Ryan2013_estgene139
4369	1300	Simion2017V2META13429-42-Calc_Hmm10-BMGE05
4370	1301	Ryan2013_estgene141
4371	1301	Simion2017V2META13435-42-Calc_Hmm10-BMGE05
4372	1302	Ryan2013_estgene143
4373	1302	Simion2017V2META14955-42-Calc_Hmm10-BMGE05
4374	1303	Simion2017V2META13354-42-Calc_Hmm10-BMGE05
4375	1303	Ryan2013_estgene15
4376	1304	Ryan2013_estgene151
4377	1304	Simion2017V2META10262-1-42-Calc_Hmm10-BMGE05
4378	1305	Simion2017V2META12229-42-Calc_Hmm10-BMGE05
4379	1305	Ryan2013_estgene164
4380	1306	Ryan2013_estgene169
4381	1306	Simion2017V2META14103-42-Calc_Hmm10-BMGE05
4382	1307	Ryan2013_estgene184
4383	1307	Simion2017V2META14800-42-Calc_Hmm10-BMGE05
4384	1308	Ryan2013_estgene189
4385	1308	Simion2017V2META13531-42-Calc_Hmm10-BMGE05
4386	1309	Ryan2013_estgene19
4387	1309	Simion2017V2META13042-42-Calc_Hmm10-BMGE05
4388	1310	Simion2017V2META12901-42-Calc_Hmm10-BMGE05
4389	1310	Ryan2013_estgene202
4390	1311	Ryan2013_estgene203
4391	1311	Simion2017V2META13827-42-Calc_Hmm10-BMGE05
4392	1312	Simion2017V2META12271-2-42-Calc_Hmm10-BMGE05
4393	1312	Ryan2013_estgene215
4394	1313	Whelan2017_fullSubset20_05
4395	1313	Ryan2013_estgene218
4396	1314	Simion2017V2META13579-42-Calc_Hmm10-BMGE05
4397	1314	Ryan2013_estgene229
4398	1315	Ryan2013_estgene231
4399	1315	Whelan2017_fullSubset2_10
4400	1316	Simion2017V2META13553-42-Calc_Hmm10-BMGE05
4401	1316	Ryan2013_estgene236
4402	1317	Ryan2013_estgene263
4403	1317	Whelan2017_fullSubset2_14
4404	1318	Ryan2013_estgene264
4405	1318	Simion2017V2META12924-42-Calc_Hmm10-BMGE05
4406	1319	Simion2017V2META13233-42-Calc_Hmm10-BMGE05
4407	1319	Ryan2013_estgene265
4408	1320	Ryan2013_estgene270
4409	1320	Simion2017V2META14368-42-Calc_Hmm10-BMGE05
4410	1321	Ryan2013_estgene285
4411	1321	Simion2017V2META14025-42-Calc_Hmm10-BMGE05
4412	1322	Simion2017V2META13260-42-Calc_Hmm10-BMGE05
4413	1322	Ryan2013_estgene296
4414	1323	Simion2017V2META11917-42-Calc_Hmm10-BMGE05
4415	1323	Ryan2013_estgene303
4416	1324	Simion2017V2META13361-42-Calc_Hmm10-BMGE05
4417	1324	Ryan2013_estgene309
4418	1325	Simion2017V2META13057-42-Calc_Hmm10-BMGE05
4419	1325	Ryan2013_estgene318
4420	1326	Ryan2013_estgene331
4421	1326	Simion2017V2META13104-42-Calc_Hmm10-BMGE05
4422	1327	Simion2017V2META14151-42-Calc_Hmm10-BMGE05
4423	1327	Ryan2013_estgene342
4424	1328	Simion2017V2META13113-42-Calc_Hmm10-BMGE05
4425	1328	Ryan2013_estgene347
4426	1329	Ryan2013_estgene356
4427	1329	Simion2017V2META12713-42-Calc_Hmm10-BMGE05
4428	1330	Simion2017V2META11153-2-42-Calc_Hmm10-BMGE05
4429	1330	Ryan2013_estgene361
4430	1331	Ryan2013_estgene364
4431	1331	Simion2017V2META14144-42-Calc_Hmm10-BMGE05
4432	1332	Simion2017V2META13379-42-Calc_Hmm10-BMGE05
4433	1332	Ryan2013_estgene382
4434	1333	Simion2017V2META13803-42-Calc_Hmm10-BMGE05
4435	1333	Ryan2013_estgene387
4436	1334	Ryan2013_estgene4
4437	1334	Simion2017V2META14916-42-Calc_Hmm10-BMGE05
4438	1335	Ryan2013_estgene401
4439	1335	Borowiec2015_Total1080OG472.fasta.aln_gene534
4440	1336	Ryan2013_estgene64
4441	1336	Simion2017V2META13466-42-Calc_Hmm10-BMGE05
4442	1337	Simion2017V2META13451-42-Calc_Hmm10-BMGE05
4443	1337	Ryan2013_estgene69
4444	1338	Simion2017V2META14971-42-Calc_Hmm10-BMGE05
4445	1338	Ryan2013_estgene75
4446	1339	Ryan2013_estgene81
4447	1339	Simion2017V2META14480-42-Calc_Hmm10-BMGE05
4448	1340	Simion2017V2META12240-42-Calc_Hmm10-BMGE05
4449	1340	Ryan2013_estgene82
4450	1341	Simion2017V2META14568-42-Calc_Hmm10-BMGE05
4451	1341	Ryan2013_estgene91
4452	1342	Ryan2013_estgene98
4453	1342	Simion2017V2META14546-42-Calc_Hmm10-BMGE05
4454	1343	Simion2017V2META10342-1-2-2-2-42-Calc_Hmm10-BMGE05
4455	1343	Whelan2017_fullSubset21_04
4456	1344	Simion2017V2META10427-2-1-42-Calc_Hmm10-BMGE05
4457	1344	Whelan2017_strictSubset4
4458	1345	Whelan2015_D1Gene_0355
4459	1345	Simion2017V2META10811-1-42-Calc_Hmm10-BMGE05
4460	1346	Simion2017V2META10833-42-Calc_Hmm10-BMGE05
4461	1346	Whelan2015_D1Gene_0166
4462	1347	Simion2017V2META10865-1-42-Calc_Hmm10-BMGE05
4463	1347	Simion2017V2META10865-2-42-Calc_Hmm10-BMGE05
4464	1348	Simion2017V2META11084-2-42-Calc_Hmm10-BMGE05
4465	1348	Whelan2017_strictSubset25_01
4466	1349	Simion2017V2META11493-2-42-Calc_Hmm10-BMGE05
4467	1349	Borowiec2015_Total1080OG876.fasta.aln_gene958
4468	1350	Whelan2015_D1Gene_0756
4469	1350	Simion2017V2META11746-42-Calc_Hmm10-BMGE05
4470	1351	Whelan2017_strictSubset24_01
4471	1351	Simion2017V2META11783-42-Calc_Hmm10-BMGE05
4472	1352	Simion2017V2META11800-42-Calc_Hmm10-BMGE05
4473	1352	Whelan2017_fullSubset21_03
4474	1353	Simion2017V2META12188-42-Calc_Hmm10-BMGE05
4475	1353	Whelan2015_D1Gene_0636
4476	1354	Whelan2017_strictSubset20_01
4477	1354	Simion2017V2META12399-42-Calc_Hmm10-BMGE05
4478	1355	Whelan2017_fullSubset19_02
4479	1355	Simion2017V2META12577-42-Calc_Hmm10-BMGE05
4480	1356	Borowiec2015_Total1080OG247.fasta.aln_gene293
4481	1356	Simion2017V2META12591-42-Calc_Hmm10-BMGE05
4482	1357	Whelan2015_D1Gene_0219
4483	1357	Simion2017V2META12902-42-Calc_Hmm10-BMGE05
4484	1358	Simion2017V2META13047-42-Calc_Hmm10-BMGE05
4485	1358	Simion2017V2META10276-1-2-2-42-Calc_Hmm10-BMGE05
4486	1359	Simion2017V2META13118-42-Calc_Hmm10-BMGE05
4487	1359	Whelan2017_fullSubset8_04
4488	1360	Simion2017V2META10478-1-1-42-Calc_Hmm10-BMGE05
4489	1360	Simion2017V2META13256-42-Calc_Hmm10-BMGE05
4490	1361	Simion2017V2META13355-42-Calc_Hmm10-BMGE05
4491	1361	Borowiec2015_Total1080OG830.fasta.aln_gene911
4492	1362	Simion2017V2META13832-42-Calc_Hmm10-BMGE05
4493	1362	Borowiec2015_Total1080OG196.fasta.aln_gene237
4494	1363	Simion2017V2META13977-42-Calc_Hmm10-BMGE05
4495	1363	Simion2017V2META13781-42-Calc_Hmm10-BMGE05
4496	1364	Simion2017V2META14019-42-Calc_Hmm10-BMGE05
4497	1364	Borowiec2015_Total1080OG680.fasta.aln_gene749
4498	1365	Whelan2017_fullSubset7_03
4499	1365	Simion2017V2META14131-42-Calc_Hmm10-BMGE05
4500	1366	Simion2017V2META14134-42-Calc_Hmm10-BMGE05
4501	1366	Whelan2015_D1Gene_0638
4502	1367	Whelan2015_D1Gene_0619
4503	1367	Simion2017V2META14152-42-Calc_Hmm10-BMGE05
4504	1368	Whelan2017_fullSubset2_06
4505	1368	Simion2017V2META14228-42-Calc_Hmm10-BMGE05
4506	1369	Borowiec2015_Total1080OG460.fasta.aln_gene522
4507	1369	Simion2017V2META14436-42-Calc_Hmm10-BMGE05
